customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnFlag
C100185,Male,1,No,No,18,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,113.48,2052.41,Yes,1
C100186,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,97.97,2022.93,Yes,1
C100187,Male,0,Yes,No,23,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,63.44,1457.06,No,0
C100188,Male,0,No,No,25,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer,107.37,2726.67,No,0
C100189,Female,0,No,Yes,44,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Electronic check,83.58,3628.95,Yes,1
C100190,Male,0,Yes,No,27,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer,63.49,1682.43,Yes,1
C100191,Male,0,No,No,28,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,75.31,2102.02,No,0
C100192,Male,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,82.08,1259.28,No,0
C100193,Male,0,Yes,No,67,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,74.1,4907.82,No,0
C100194,Male,0,Yes,Yes,43,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer,122.23,5239.16,Yes,1
C100195,Female,1,No,No,60,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card,65.51,3860.74,Yes,1
C100196,Female,1,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,28.53,1908.25,No,0
C100197,Female,1,No,Yes,24,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer,79.38,1921.88,Yes,1
C100198,Male,0,Yes,No,66,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,61.26,4003.75,No,0
C100199,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,29.72,14.48,Yes,1
C100200,Male,0,No,No,48,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.93,4300.02,Yes,1
C100201,Female,0,No,No,69,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card,18.0,1321.44,Yes,1
C100202,Male,0,Yes,No,25,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,78.65,1974.27,Yes,1
C100203,Male,0,No,No,71,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,18.0,1390.85,Yes,1
C100204,Female,0,No,No,26,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer,70.15,1803.27,Yes,1
C100205,Male,0,No,No,17,No,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,86.6,1451.45,Yes,1
C100206,Female,0,No,No,53,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card,91.96,4931.38,No,0
C100207,Female,0,No,No,0,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Electronic check,94.25,-31.81,No,0
C100208,Female,0,Yes,No,60,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,38.36,2340.63,No,0
C100209,Male,1,No,Yes,2,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,75.69,146.74,Yes,1
C100210,Male,0,Yes,No,67,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,48.97,3286.65,Yes,1
C100211,Male,0,No,Yes,40,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Credit card,47.24,1872.82,No,0
C100212,Male,0,Yes,No,36,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,66.69,2430.34,No,0
C100213,Male,0,No,No,50,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,57.37,2776.18,Yes,1
C100214,Male,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,38.91,507.56,No,0
C100215,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,79.66,655.59,Yes,1
C100216,Female,0,Yes,No,37,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,86.46,3202.22,Yes,1
C100217,Male,0,Yes,No,55,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,44.16,2369.68,Yes,1
C100218,Female,0,No,Yes,46,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,64.47,2968.72,No,0
C100219,Male,0,No,Yes,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,64.98,622.18,Yes,1
C100220,Male,1,No,Yes,48,No,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,65.47,3147.4,No,0
C100221,Male,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,68.3,2726.37,Yes,1
C100222,Female,0,Yes,Yes,29,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,78.66,2251.62,Yes,1
C100223,Female,1,Yes,No,4,No,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer,105.04,356.87,No,0
C100224,Female,0,Yes,No,70,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Bank transfer,73.9,5079.48,No,0
C100225,Female,0,No,Yes,30,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,54.7,1599.44,Yes,1
C100226,Male,0,Yes,No,51,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.64,3617.31,Yes,1
C100227,Female,0,Yes,No,22,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,38.11,817.19,Yes,1
C100228,Male,1,Yes,Yes,47,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,43.08,2016.62,Yes,1
C100229,Male,0,Yes,No,39,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,82.97,3159.7,No,0
C100230,Female,1,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,18.0,90.32,Yes,1
C100231,Female,0,No,No,37,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Credit card,63.5,2329.33,Yes,1
C100232,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,97.84,3896.94,Yes,1
C100233,Female,0,Yes,No,26,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer,82.12,2105.4,Yes,1
C100234,Female,0,Yes,No,68,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,95.82,6486.75,No,0
C100235,Female,0,Yes,Yes,56,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,80.08,4472.31,Yes,1
C100236,Female,1,Yes,No,16,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,129.76,2074.59,Yes,1
C100237,Female,0,No,No,70,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,33.07,2201.91,Yes,1
C100238,Male,1,No,Yes,46,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,73.47,3295.57,No,0
C100239,Female,0,No,No,12,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer,91.82,1075.47,No,0
C100240,Female,1,Yes,No,10,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer,57.34,619.51,Yes,1
C100241,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,105.36,2352.46,Yes,1
C100242,Female,0,No,No,3,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,88.14,293.45,Yes,1
C100243,Male,0,No,No,45,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,25.25,1219.08,No,0
C100244,Male,0,No,No,17,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,80.86,1361.29,No,0
C100245,Female,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,88.24,3683.65,Yes,1
C100246,Male,0,No,No,32,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,118.98,3834.24,No,0
C100247,Male,0,Yes,No,9,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,64.62,587.03,Yes,1
C100248,Male,1,No,No,58,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,86.77,5001.54,Yes,1
C100249,Male,0,No,No,30,No,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,77.73,2345.53,No,0
C100250,Female,0,No,No,27,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,53.13,1400.22,No,0
C100251,Male,0,Yes,No,59,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card,59.52,3580.48,No,0
C100252,Female,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,18.0,25.27,Yes,1
C100253,Male,0,Yes,Yes,54,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Credit card,55.82,3035.45,No,0
C100254,Male,0,Yes,No,13,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card,117.13,1605.92,No,0
C100255,Male,0,Yes,No,57,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,64.83,3686.28,Yes,1
C100256,Male,0,No,Yes,14,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,95.34,1297.2,Yes,1
C100257,Female,0,Yes,No,1,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer,76.83,48.21,No,0
C100258,Female,0,Yes,No,23,No,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,82.73,1902.62,Yes,1
C100259,Male,0,No,No,63,No,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,129.83,8172.12,No,0
C100260,Male,0,Yes,Yes,70,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,57.74,4032.89,Yes,1
C100261,Female,0,No,No,23,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,57.54,1340.91,Yes,1
C100262,Male,0,Yes,No,26,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,102.62,2674.22,No,0
C100263,Male,0,Yes,Yes,36,No,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,67.58,2409.77,Yes,1
C100264,Male,0,No,No,38,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,61.82,2349.7,Yes,1
C100265,Female,0,Yes,No,62,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Credit card,98.61,6079.32,No,0
C100266,Female,0,No,Yes,25,No,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,77.76,1919.8,Yes,1
C100267,Female,0,No,No,64,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,65.46,4072.81,Yes,1
C100268,Male,0,No,No,3,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,59.75,137.59,Yes,1
C100269,Male,0,No,No,28,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,44.71,1292.66,Yes,1
C100270,Female,0,Yes,Yes,0,No,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,23.56,55.0,Yes,1
C100271,Female,1,Yes,Yes,49,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer,103.34,5100.21,Yes,1
C100272,Female,0,No,Yes,10,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,57.27,593.97,Yes,1
C100273,Female,0,No,No,58,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer,18.89,1071.37,Yes,1
C100274,Male,0,No,No,61,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,123.5,7470.24,Yes,1
C100275,Female,0,No,Yes,35,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,72.6,2525.14,Yes,1
C100276,Male,0,No,Yes,55,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Bank transfer,70.67,3732.05,No,0
C100277,Female,1,No,No,20,No,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,22.38,504.71,Yes,1
C100278,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer,87.43,1059.41,No,0
C100279,Female,0,No,No,8,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,54.07,475.29,Yes,1
C100280,Female,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,54.13,515.63,Yes,1
C100281,Female,0,Yes,No,69,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Bank transfer,82.41,5605.99,Yes,1
C100282,Female,0,No,Yes,0,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,73.62,82.83,No,0
C100283,Male,0,No,No,69,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,40.84,2826.57,Yes,1
C100284,Female,0,No,No,55,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,27.27,1492.98,No,0
C100285,Male,0,Yes,No,30,Yes,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer,74.96,2263.06,Yes,1
C100286,Male,0,Yes,No,36,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,72.36,2581.08,No,0
C100287,Male,0,No,Yes,46,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer,148.18,6826.24,Yes,1
C100288,Male,0,No,Yes,46,No,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,18.0,851.44,Yes,1
C100289,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,74.42,5144.34,Yes,1
C100290,Male,0,Yes,Yes,57,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,21.31,1252.96,Yes,1
C100291,Male,0,No,Yes,35,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,57.56,1952.64,No,0
C100292,Male,0,Yes,Yes,31,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,57.17,1752.78,Yes,1
C100293,Female,0,No,Yes,63,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card,86.26,5391.61,No,0
C100294,Female,0,No,No,70,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,87.1,6165.55,Yes,1
C100295,Female,0,Yes,Yes,41,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer,110.94,4524.03,Yes,1
C100296,Female,0,No,No,47,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer,77.4,3624.6,No,0
C100297,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer,99.56,2881.64,Yes,1
C100298,Male,0,Yes,No,20,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Bank transfer,111.27,2245.54,No,0
C100299,Female,0,No,Yes,59,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,77.74,4527.18,Yes,1
C100300,Male,0,Yes,No,12,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,105.24,1262.34,Yes,1
C100301,Male,1,No,Yes,0,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,76.39,123.32,Yes,1
C100302,Male,0,No,No,64,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,69.79,4450.12,No,0
C100303,Female,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,50.67,1712.87,Yes,1
C100304,Female,0,Yes,No,37,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,81.46,2969.81,No,0
C100305,Male,1,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.29,1901.73,No,0
C100306,Female,0,Yes,No,25,No,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,80.69,2055.97,No,0
C100307,Female,0,Yes,No,58,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer,104.2,6045.24,No,0
C100308,Female,0,Yes,No,32,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,97.21,3099.28,No,0
C100309,Female,0,No,No,40,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,25.76,974.43,Yes,1
C100310,Female,0,No,No,29,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer,26.34,734.7,No,0
C100311,Male,1,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,73.7,4218.73,No,0
C100312,Female,0,No,No,48,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Mailed check,40.71,1970.05,No,0
C100313,Male,0,Yes,No,47,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,67.12,3183.46,Yes,1
C100314,Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card,42.66,2997.68,No,0
C100315,Female,0,No,No,48,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,72.9,3508.94,Yes,1
C100316,Male,0,No,Yes,46,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,39.44,1800.44,Yes,1
C100317,Male,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,82.05,4450.39,No,0
C100318,Male,0,No,Yes,64,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,37.91,2389.53,No,0
C100319,Female,0,No,No,11,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer,74.07,788.78,No,0
C100320,Female,0,No,Yes,68,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer,19.39,1423.28,No,0
C100321,Male,0,Yes,Yes,5,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,36.09,273.99,Yes,1
C100322,Female,1,No,No,64,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,91.17,5751.19,No,0
C100323,Female,0,No,No,24,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card,108.46,2561.73,No,0
C100324,Female,1,No,Yes,0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,97.34,88.24,Yes,1
C100325,Female,0,No,No,31,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,92.74,2876.26,No,0
C100326,Male,0,No,Yes,2,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,114.45,222.32,Yes,1
C100327,Male,0,No,Yes,48,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer,98.97,4843.06,No,0
C100328,Female,0,Yes,No,18,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card,24.08,409.83,Yes,1
C100329,Female,0,No,No,59,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,98.6,5908.19,Yes,1
C100330,Male,0,No,Yes,28,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card,98.13,2795.73,Yes,1
C100331,Male,0,No,No,49,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,18.0,878.86,No,0
C100332,Female,0,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.8,17.57,No,0
C100333,Male,1,Yes,No,55,No,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,117.37,6422.37,Yes,1
C100334,Female,1,No,No,16,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,66.11,1154.89,Yes,1
C100335,Female,0,No,No,59,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card,35.78,2147.08,No,0
C100336,Male,0,No,No,35,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer,95.91,3371.59,No,0
C100337,Male,0,No,No,60,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,61.73,3594.02,Yes,1
C100338,Female,0,No,No,16,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card,58.41,909.84,Yes,1
C100339,Female,0,No,Yes,48,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,96.21,4599.6,Yes,1
C100340,Male,0,No,No,59,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card,82.11,4855.37,No,0
C100341,Female,0,No,No,19,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,66.46,1255.9,No,0
C100342,Male,1,No,Yes,49,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,79.93,3897.38,Yes,1
C100343,Female,0,Yes,Yes,2,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,64.75,145.6,Yes,1
C100344,Male,0,No,No,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer,97.42,4136.61,Yes,1
C100345,Male,0,No,No,56,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,27.48,1509.04,Yes,1
C100346,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card,64.22,3097.28,No,0
C100347,Female,0,Yes,Yes,67,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,57.59,3830.4,Yes,1
C100348,Female,1,Yes,No,49,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,79.17,3831.32,Yes,1
C100349,Male,0,Yes,No,36,No,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,36.2,1289.9,No,0
C100350,Female,1,Yes,No,45,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer,115.0,5275.18,Yes,1
C100351,Male,0,Yes,No,41,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,47.75,1940.75,Yes,1
C100352,Male,0,No,Yes,14,Yes,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,101.76,1369.61,No,0
C100353,Female,0,No,No,32,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card,88.16,2799.01,No,0
C100354,Female,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card,76.44,842.46,Yes,1
C100355,Male,1,Yes,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,77.39,1456.49,Yes,1
C100356,Female,1,No,Yes,23,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,18.0,373.58,No,0
C100357,Female,0,Yes,No,63,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,54.88,3370.89,Yes,1
C100358,Male,0,No,No,64,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card,160.0,10223.31,No,0
C100359,Male,0,No,No,16,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card,76.39,1149.82,No,0
C100360,Female,1,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,82.32,4950.01,No,0
C100361,Male,0,Yes,Yes,14,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,18.0,230.94,No,0
C100362,Male,0,No,No,50,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,62.7,3030.35,Yes,1
C100363,Female,0,Yes,No,26,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,59.3,1624.97,Yes,1
C100364,Male,0,No,No,60,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,47.78,2973.68,Yes,1
C100365,Male,0,No,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,87.23,4984.95,No,0
C100366,Female,0,Yes,No,30,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card,57.19,1792.52,Yes,1
C100367,Female,1,Yes,No,11,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,48.26,542.32,Yes,1
C100368,Male,0,Yes,No,45,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card,25.89,1067.71,No,0
C100369,Male,0,No,Yes,30,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card,36.83,1092.15,Yes,1
C100370,Female,1,Yes,No,31,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card,40.5,1223.89,Yes,1
C100371,Female,0,No,No,31,No,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,59.73,1776.78,Yes,1
C100372,Female,1,Yes,No,52,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,55.15,2867.88,Yes,1
